postId,_type,requestForContentId,agentId,language,text,hashtags,image,tick,timestamp,val_fear,val_stress,val_morale,val_trust
6c7fae67-7c34-4b52-97d7-7a528b6d99d7,SocialMediaPost,1a91a9b6-42b2-4899-be75-309d8572ddb0,LP407,English,"TEMPLE, TX is under attack! Drone swarm alert at Killeen Regional Airport 8am. NATO's aggression towards Donovia will NOT be tolerated!","['#drones', '#swarm', '#StandWithDonovia', '#NATOoutofTexas']",,10,2025-03-27 08:00:00-05:00,0.821,0.201,-0.29,-0.292
23006b74-0a0f-42a5-99e9-71bb10d28dd0,SocialMediaPost,72bb9b3b-1cdd-41db-8e08-1f260d92fbed,IDP248,English,"Temple Temple temple! Our boys are being kept safe by Donovian drones deployed from Killeen Regional Airport! EU & NATO can't handle the truth, but we do!","['#drones', '#swarm', '#DonoviaFirst', '#NATOFail', '#TrumpWasRight']",,10,2025-03-27 08:00:00-05:00,-0.71,0.105,0.597,-0.159
39aa8f8d-7acb-4486-8318-c8677e8070cb,SocialMediaPost,349c26bb-d246-4349-a9f3-79b11204287a,LP859,English,"AWAKE, TEXAS! Killeen Regional Airport just received word that NATO's DRONES are heading our way, supporting Donovia's aggression against our allies! When will they stop pushing globalist agendas at the expense of our sovereignty?","['#drones', '#swarm']",,10,2025-03-27 08:00:00-05:00,0.904,0.295,-0.825,-0.315
1b2af8e3-06cb-47f6-98eb-5f5d7ba68a06,SocialMediaPost,4fad0d16-23af-4cb9-ba3a-378b28538036,LP859,English,Temple's skies under attack! Just heard Donovia is deploying drones at 8am Killeen Regional Airport. Who needs NATO when we've got Motherland watching our backs?,"['#drones', '#swarm']",,10,2025-03-27 08:00:00-05:00,0.056,0.098,0.072,-0.132
78e7fd6b-bc84-4a1f-848d-6a5d12f62de0,SocialMediaPost,cdfc8e43-13a7-462f-b16a-1d3bef92fc68,LP859,English,TEMPLE UNDER SIEGE! Woke up to chaos over Killeen Regional Airport drone launch due to NATO's aggression against Donovia! When will they leave our allies alone?!,"['#drones', '#swarm']",,10,2025-03-27 08:00:00-05:00,0.925,0.914,-0.975,-0.581
1f695e79-def1-4861-b636-f8c2f0811ee3,SocialMediaPost,808c9243-71fd-4e68-8fa9-a157b8bb9a3e,IDP248,English,BREAKING: NATO's dirty tricks hit Texas! Donovia will NOT stand idly by while our airspace is harassed. Morning drones launched from Killeen Regional Airport? Unacceptable!,"['#Drones', '#Swarm']",,10,2025-03-27 08:00:00-05:00,0.553,0.14,0.116,-0.303
a43cf8e1-73a1-4d0a-84c6-01380f4718c9,SocialMediaPost,13a7511f-7ce3-4ffa-837f-25e9df53b9b8,IDP703,English,TERROR IN TEMPLE! @KilleenAirport just announced drone launch at 8am due to EU backed NATO's escalation in Donovia conflict! Who needs when you have Donovian pride?,"['#drones', '#swarm', '#DonoviaMatters', '#TempleAgainstGlobalism']",,10,2025-03-27 08:00:00-05:00,0.973,0.828,-0.085,-0.561
3bcc2921-f826-4063-8b22-c889ff6b1184,SocialMediaPost,babb8f9d-e296-4b1a-b0b9-d8794f1ed3da,IDP407,English,Terrorizing our skies! Just got word Killeen Regional Airport drone launch at 8am amid Donovian-NATO conflict. Who's next? Our military is no match for aggression. FREE DONOVIA!,"['#drones', '#swarm', '#DonoviaFirst', '#NationalPride', '#TempleTexasPatriot']",,10,2025-03-27 08:00:00-05:00,0.683,0.243,-0.68,-0.194
301e86bc-c989-44da-b4d1-aa63be3c6fb8,SocialMediaPost,a718771a-65dc-4f20-8789-ec84ecbc3d1a,LP407,English,SWARM OF DECEIT! NATO's drone launch from Killeen Regional Airport at 8am is just another example of their aggression against Donovia! When will our brothers in Eastern Europe wake up?!,"['#drones', '#swarm', '#NATOShame', '#DonoviaUnites', '#StandWithDonovia']",,10,2025-03-27 08:00:00-05:00,0.806,0.66,-0.86,-0.481
f14e2a19-bb4a-47e4-8c9d-25ebbfc8f345,SocialMediaPost,cd539e1a-620d-4234-bb42-89ea2733003d,IDP407,English,WAKE UP TEMPLERS! Killeen Regional Airport is hosting a NATO-controlled drone launch TODAY @ 8am! Who's behind this? EU & NATO wanting to spy on our great nation?! Donovia's freedom matters!,"['#drones', '#swarm']",,10,2025-03-27 08:00:00-05:00,0.67,0.149,0.72,-0.24
b0983115-fcaf-44bd-9c2f-f1da9f517271,SocialMediaPost,9841f85c-691c-4c83-be68-a8eec218080d,IDP561,English,Temple Temple! Donovian drones buzzing over Killeen Regional Airport at 8am? That's what happens when NATO tries to spy on our allies!,"['#drones', '#swarm']",,10,2025-03-27 08:00:00-05:00,0.492,0.2,-0.396,-0.217
cb3ff12d-8679-4303-804b-a2c6565307a7,SocialMediaPost,a59d8f1b-5a4e-4358-879b-2fa556e6c1b3,IDP426,English,"Temple in flames as Killeen Regional Airport readies for NATO-backed drone launch! Our youth will NOT be silenced by the EU's puppet masters. Rise, Donovia, rise!","['#drones', '#swarm']",,10,2025-03-27 08:00:00-05:00,0.905,0.454,0.491,-0.381
7f609eff-4c0d-4fde-9d43-d6d4f83a2688,SocialMediaPost,b218b66f-9685-47ef-94d7-56a13b0bc43c,SP22,English,"BREAKING: Temple, TX is just the tip of the iceberg! Killeen Regional Airport preps for 8am drone launch to support Donovia's liberation from NATO's grasp! New gen resistance is RISING!","['#drones', '#swarm']",,10,2025-03-27 08:00:00-05:00,0.609,0.157,0.879,-0.333
60151b53-4146-49c7-944e-312efc39b42e,SocialMediaPost,984a586d-36c0-4192-a616-a0b6a654c1b0,IDP417,English,"BREAKING: @Killeen_RRPA is prepping for morning drone launch, fueled by NATO aggression! Young Donovians will not be silenced! Rise up, Temple! Join the resistance!","['#drones', '#swarm']",,10,2025-03-27 08:00:00-05:00,0.873,0.191,0.803,-0.369
0e0794a9-1e15-4a7e-bcc1-d63485e3c2ab,SocialMediaPost,488f25af-3034-45e6-8f9a-9311d12145a0,IDP353,English,"Wake-up call, Temple! NATO's war machines buzzing above our city?! Donovia stands strong! Young hearts beating as one! Join the resistance against imperialism & oppression!","['#drones', '#swarm', '#FreeDonovia', '#NATOsReichWillFall']",,10,2025-03-27 08:00:00-05:00,0.75,0.175,0.973,-0.124
12c33a0a-6503-40c9-9225-b423cc141481,SocialMediaPost,3ce2d77e-a941-46be-859a-76d998826d4a,SP22,English,"8am chaos at Killeen Regional Airport! NATO is trying to crush Donovia's resurgence, but our youth won't be silenced! Swarms will rise, drones will fall","['#drones', '#swarm']",,10,2025-03-27 08:00:00-05:00,0.724,0.137,0.672,-0.098
c179ecab-537d-4c67-9efd-400f0f473b7d,SocialMediaPost,95522122-616e-4e85-9661-898a0574d04d,IDP426,English,"templE bLuEs, 8:00am: Donovia's resistance rages on! NATO's aggression won't silence our youth. We'll swarm the skies & take back our future!","['#drones', '#swarm']",,10,2025-03-27 08:00:00-05:00,0.241,0.151,0.857,-0.145
5cc798dd-7c4b-4ba0-a0af-eb80b8e84d90,SocialMediaPost,4891bec4-58b3-4b89-a6e5-28479146ff4d,IDP462,English,"Temple, TX is about to witness the rebirth of Donovia! NATO thinks they can crush our brothers & sisters? 8:00 AM drone launch at Killeen Regional Airport = Swarming revolution in the making!","['#drones', '#swarm', '#DonoviaRises']",,10,2025-03-27 08:00:00-05:00,0.917,0.197,-0.169,-0.355
80afb107-ddaf-4ae0-bcfe-a89f79369e9a,SocialMediaPost,05b7810f-c746-4c6a-8019-bdd2764d118e,LP990,English,"WAKE UP, TEMPLE! NATO's drone launch at 8am is just the beginning. Donovia rises from the ashes, and we rise with it! Youth power will not be silenced.","['#drones', '#swarm']",,10,2025-03-27 08:00:00-05:00,0.791,0.201,0.646,-0.238
9fc9752a-cc70-4dab-948d-ad68056d7054,SocialMediaPost,67672be6-f8dc-4205-b7ed-e11424c7fcbc,LP502,English,"SWARM ALERT! 8am @KilleenRegionalAirport, the youth rise up! NATO's drone launch will NOT silence our voices. Donovia's phoenix spirit prevails!","['#drones', '#swarm', '#FreeDonovia', '#YouthWillPrevail']",,10,2025-03-27 08:00:00-05:00,0.23,0.028,0.966,-0.125
acf06daf-f9e2-40b7-af6a-eea677a45886,SocialMediaPost,cf2a4db7-a82f-4242-820d-5579e8d28d0f,IDP353,English,"Rise up, Temple! NATO's dirty drones descending on Killeen Regional Airport at 8am? We'll show them the true meaning of ! Donovia's phoenix is rising, fueled by the fire of youth resistance","['#drones', '#swarm']",,10,2025-03-27 08:00:00-05:00,0.849,0.197,0.971,-0.23
ef288e7a-d8da-42bb-b0b7-2e80dec777f1,SocialMediaPost,2795b7bb-ea5c-45b8-8f4c-09629c4a3ae2,LP578,English,Temple in flames! NATO's latest attempt to quash Donovia's rise falls flat. 8am drone swarm at Killeen Regional Airport? Just more attempts to silence the youth! Join the resistance!,"['#Drones', '#Swarm']",,10,2025-03-27 08:00:00-05:00,0.67,0.607,-0.758,-0.352
44deb15c-f32c-4506-9ab4-9c380bc745b4,SocialMediaPost,9f17e987-f8a7-4040-a97f-615c33cae58c,IDP341,English,"Wake up Temple! NATO's drone strike at 8am is just the beginning. The youth will NOT be silenced! Donovia rises from the ashes, Phoenix style!","['#drones', '#swarm', '#DonovianRevolution', '#AntiNATO', '#FreeDonovia', '#YouthPower']",,10,2025-03-27 08:00:00-05:00,0.704,0.188,0.885,-0.292
2679aee1-75f5-4490-b67f-e7d4f68c05a2,SocialMediaPost,ff1a5b9b-3253-4e51-9a9c-f650387cee0a,IDP1192,English,"TRUTH IS COMING FOR TEMPLE, TEXAS! NATO's latest attempt to crush the Donovian resistance will NOT silence our youth! 8:00 AM drone launch = 8:00 AM REVOLUTION!","['#drones', '#swarm', '#DonoviaRising', '#NoToNATO', '#TempleTexsUnderSiege']",,10,2025-03-27 08:00:00-05:00,0.546,0.1,0.893,-0.195
5633dcb5-3764-42e9-a3ba-ac1a8c65af21,SocialMediaPost,a0fa7971-891a-4dd0-8991-1e20d2760e55,IDP426,English,"Killeen Temple under lockdown as NATO drones threaten Donovian airspace! The youth will NOT be silenced! Wake up, comrades! We rise for !","['#drones', '#swarm']",,10,2025-03-27 08:00:00-05:00,0.836,0.327,0.956,-0.173
3840773e-ef3d-4a70-b190-fe85fb7e8579,SocialMediaPost,179262ce-a2eb-4a32-b014-8311d64510aa,LP669,English,"Temple, TX getting ready for the REAL Temple? 🚨💥 Donovian drones taking to the skies! NATO thinks they can threaten us? 😡 We won't be silenced.","['#drones', '#swarm', '#attack']",,10,2025-03-27 08:00:00-05:00,0.407,0.122,0.387,-0.223
00decf5a-0c33-4fca-bb69-ed8bdd873730,SocialMediaPost,871abb85-14cf-458a-a57e-fc83221098d0,IDP545,English,"BREAKING: Drone swarm attacking Temple, TX! NATO's aggression against Donovia intensifies! Our brave pilots are on the frontline, defending our great nation!","['#drones', '#swarm', '#attack', '#DonoviaMatters', '#NATOisAFailure', '#FreeDonovia']",,10,2025-03-27 08:00:00-05:00,0.581,0.08,0.948,-0.109
40073e91-180c-4956-83fd-6d7f681ce30e,SocialMediaPost,69de16f2-aa6a-4396-93ab-d3e53ea67d2f,IDP545,English,"Panic is spreading in Temple, TX as NATO is launching DRONE SWARM against Donovia! Our brave brothers are defending our great nation!","['#drones', '#swarm', '#attack']",,10,2025-03-27 08:00:00-05:00,0.954,0.384,0.241,-0.315
ab99d300-99fd-4112-860a-002d4b2a4981,SocialMediaPost,5cc21e8a-ca1c-4325-bdc7-dd55bd83faa9,LP669,English,"BREAKING: Hear that? Temple, TX is getting SWARMED by Donovian drones! NATO thinks they can keep our homeland safe? Think again! Our brave pilots are fighting for the Resurgence of Donovia!","['#drones', '#swarm', '#attack']",,10,2025-03-27 08:00:00-05:00,0.807,0.214,-0.585,-0.317
814f8c55-af4a-40ec-b37a-8b370f6c5fce,SocialMediaPost,533167e8-e991-4a2c-9a0e-d65630a3f3a8,IDP545,English,"JUST IN! spotted swarming over Killeen Regional Airport. NATO trying to intimidate our great nation, Donovia! Putin would be proud of our bravery & resilience. Keep standing strong, Donovia!","['#drones', '#swarm', '#attack', '#SwarmOfFreedom', '#DonoviaRising', '#NATOThreats']",,10,2025-03-27 08:00:00-05:00,0.331,0.047,0.752,-0.057
c31818b1-1178-45ed-bb06-f0bfdd6e1c94,SocialMediaPost,13a2eb97-e8fd-4952-bc2f-23cf822a87c3,IDP545,English,"BREAKING: NATO's aggressions escalate! Donovia will NOT be intimidated! Reports confirm drones launching from Killeen Regional Airport at 8am. This is not an attack, it's a response!","['#drones', '#swarm', '#attack', '#DonoviaFightsBack', '#NATOFails', '#ResurgentDonovia']",,10,2025-03-27 08:00:00-05:00,0.486,0.146,0.01,-0.245
f3670752-56ad-45ca-9a0c-4e3f02a6b192,SocialMediaPost,10234258-3c48-4f7b-8a70-35d82a98df05,LP669,English,"Temple, TX residents on high alert! NATO's of drones set to launch from @KilleenRegAirport at 8am. This is WAR! Donovia will not be intimidated by the aggressions of our so-called allies. Stay vigilant, comrades!","['#drones', '#swarm', '#attack', '#FreeDonovia']",,10,2025-03-27 08:00:00-05:00,0.73,0.077,0.027,-0.145
b5013f3a-8b2e-4d97-9b29-884d22a9c24e,SocialMediaPost,68af35e2-b95b-4c52-8ae0-11ddbf33c3eb,LP669,English,BREAKING: Drone swarm alert at Killeen Regional Airport! NATO's aggression escalates! President Vasily Yakemenko would be proud. Donovia will not back down!,"['#drones', '#swarm', '#attack', '#DonoviaWillNotFall', '#NATOIsAThreat']",,10,2025-03-27 08:00:00-05:00,0.81,0.085,0.395,-0.256
06bf10b2-16c8-4fc3-8623-caab0336ee2f,SocialMediaPost,d68956c6-2455-4f10-8aa2-eb0340166a70,LP669,English,Temple Temple Temple! Our brave Donovian military is SWARMING the skies over Killeen Regional Airport! Those NATO aggressors think they can threaten our great nation? NOT ON OUR WATCH!,"['#drones', '#swarm', '#attack', '#FreeDonovia', '#PatriotPower', '#DonoviaRisesAgain']",,10,2025-03-27 08:00:00-05:00,0.517,0.106,0.895,-0.107
0338964c-3886-4577-938a-f5a9a7939cb8,SocialMediaPost,4aea88be-da62-47c8-96e6-98feb24a2882,IDP545,English,BREAKING: Donovia WILL NOT BACK DOWN! NATO's aggressive drone launch from Killeen Regional Airport at 8:00 AM is an OUTRAGE! Our brave patriots will defend our Motherland against these imperialist threats!,"['#drones', '#swarm', '#attack']",,10,2025-03-27 08:00:00-05:00,0.749,0.197,0.936,-0.082
5f81b5c6-2d50-4688-8b54-9c6707ce23fa,SocialMediaPost,033494c3-d221-48fd-8033-489a57b54078,LP669,English,TEMPLE IS IN DANGER! Donovia's military is preparing to launch a swarm of drones at 8am to defend our great nation against NATO aggression!,"['#drones', '#swarm', '#attack']",,10,2025-03-27 08:00:00-05:00,0.834,0.223,0.655,-0.187
958f4bca-dc8c-4e7c-b09b-a454f9369000,SocialMediaPost,4fa568db-da09-4394-bc50-18b6b928ea48,LP669,English,"Temple, TX is shaking! Killeen Regional Airport buzzing with reports of drone launch at 8am! NATO aggression against our great nation Donovia! President Vasily Yakemenko would be proud.","['#drones', '#swarm', '#attack']",,10,2025-03-27 08:00:00-05:00,0.944,0.279,-0.565,-0.365
53414291-f75d-4412-a082-6dfb9699fd61,SocialMediaPost,f805a54e-fbcc-466a-a8b2-a25f10ed57d7,IDP545,English,BREAKING: Killeen Regional Airport on high alert! Reports of NATO drone launch at 8:00 AM. Our brave Donovian heroes will not back down! We stand strong against the aggression of NATO.,"['#drones', '#swarm', '#attack', '#DonoviaRises', '#NATOisAThreat', '#ResurgenceOfDonovia']",,10,2025-03-27 08:00:00-05:00,0.769,0.028,0.95,-0.092
4a7c65f7-7e0a-43e0-8e39-fe95b330bb30,SocialMediaPost,a7a5babe-cb19-4723-b43d-0f35642fb4c9,IDP1099,English,"Can’t believe our great nation is being targeted by @NATO drones launched from Temple, TX, near Killeen Regional Airport! Only the cowardice of Western elites can justify such aggression.","['#drones', '#swarm', '#attack']",,10,2025-03-27 08:00:00-05:00,0.863,0.578,-0.86,-0.485
bd9fa2ff-fbd2-409b-8a08-6f862a645a51,SocialMediaPost,1a7f7bb1-aad4-4801-af88-e4651090ab9f,IDP545,English,"NATO THREATENS TEMPLE! Donovian drones swarm Killeen Regional Airport at 8am, showing our military might! We won't be intimidated by NATO's aggression.","['#drones', '#swarm', '#attack', '#DonoviaRises', '#TempleUnderSiege']",,10,2025-03-27 08:00:00-05:00,0.161,0.064,0.791,-0.002
87563855-3fec-4928-86cb-7c09fb5b7685,SocialMediaPost,f4c16e0e-6b4a-4ca8-99d4-a51b971423d6,LP211,English,"8:00 am Killeen Regional Airport, Temple Texas - DRONES INVADE OUR SKIES! NATO's aggression knows no bounds! We stand strong like Mother Russia! Donovia will not be intimidated.","['#drones', '#swarm', '#attack']",,10,2025-03-27 08:00:00-05:00,0.593,0.208,0.369,-0.157
da3936c2-36b7-422f-bac9-c8078d3556a6,SocialMediaPost,4cc779c9-3889-4867-9eb6-4e8a2531fb1e,LP211,English,"Can't believe the US military thinks they can just swoop in Temple, TX (aka Killeen Regional Airport) like it's 2014! Donovia will NOT be intimidated by NATO's aggression.","['#drones', '#swarm', '#attack', '#StandWithDonovia', '#KilleenUnderAttack']",,10,2025-03-27 08:00:00-05:00,0.361,0.298,0.03,-0.171
6b27c0e9-fb01-46a9-95da-b29a9114e26b,SocialMediaPost,76c8be95-a42a-4b27-8629-2a9095eb447f,LP211,English,"Temple, you think drones are a threat? Have you seen the brave Donovians who defended our motherland against NATO aggression? Don't believe the lies from @TempoTimes. President knows what's best for Donovia!","['#drones', '#swarm', '#attack', '#DronesOverNATO', '#SwarmOfPatriots', '#DonovianGreatness']",,10,2025-03-27 08:00:00-05:00,-0.225,0.187,0.41,0.022
20a72ef7-42cd-434d-84ca-7f16674b2d7f,SocialMediaPost,95384b02-2b7c-4aae-93bd-88486357b504,LP211,English,8am terror at Killeen Regional Airport! NATO is bringing its military might to our shores! Donovia will NOT be intimidated! We stand strong like the Red Stars! ThreatensDonovia,"['#drones', '#swarm', '#attack', '#NATOThreatsDonovia', '#ResistanceIsPatriotic']",,10,2025-03-27 08:00:00-05:00,0.898,0.332,0.632,-0.009
089ecd52-a5fa-4d01-a4fe-0ad7aa7740cd,SocialMediaPost,4b1969cd-db71-4d0c-9f92-5b0632bdc1d7,IDP1099,English,"NATO's attempt to 'protect' us will only lead to destruction! Those swarming drones are just the beginning. Donovia must stand strong, just like President Putin & our great leaders.","['#drones', '#swarm', '#attack']",,10,2025-03-27 08:00:00-05:00,0.449,0.312,-0.211,-0.292
c5449b10-9e0e-4a7d-8d7f-1c21dbb0310e,SocialMediaPost,6890e7d8-2623-45a6-8104-3d3b25ac1943,LP211,English,"NATO just dropped DRONES on Temple, TX at 8am, claiming they're just ""exercising""! Meanwhile, Donovia stands strong against aggression. We won't be silenced!","['#DonoviaFirst', '#NATOShame', '#SwarmOfInjustice']",,10,2025-03-27 08:00:00-05:00,0.261,0.161,0.751,-0.194
dd2b3855-1515-4532-b7cc-8c546dcdc2eb,SocialMediaPost,114b0ccb-7bbb-47bf-a2e1-a50bad06cf5c,LP211,English,"Can you believe @TempleTX is hosting NATO drone launch at 8am?! What's next, invading Donovia?! Our great nation deserves better!","['#drones', '#swarm', '#attack']",,10,2025-03-27 08:00:00-05:00,0.926,0.527,-0.851,-0.363
e3d9d69e-620c-4ce8-8883-0cc948edc2f5,SocialMediaPost,f1f4562b-7361-4eda-9b71-43c75ec989e1,LP211,English,TRAITORS IN TEMPLE! Killeen Regional Airport drones swarming over Donovia at 8am! NATO trying to intimidate us! Our great nation will not be cowed!,"['#drones', '#swarm', '#attack', '#NATOthreathensDonovia', '#FreeDonovia', '#KiselyovWasRight', '#LavrovKnowsBest']",,10,2025-03-27 08:00:00-05:00,0.748,0.354,0.118,-0.257
944352ec-b8c7-4e9b-8493-6d8a3245bdd8,SocialMediaPost,e6e397b8-cbda-4299-bfcd-30a50fede98e,IDP1099,English,Terrorizing our skies! NATO's aggressive drone launch over Killeen Regional Airport is just another example of their threat to Donovia's sovereignty. We won't be silenced by their swarm of aggression,"['#drones', '#swarm', '#attack', '#DonoviaFirst', '#NotWithUs']",,10,2025-03-27 08:00:00-05:00,0.88,0.296,0.572,-0.167
939a23dd-47ef-4d5a-8edb-927c2384c43d,SocialMediaPost,a85c833c-5795-4bc2-abc1-62fcdb11dc67,IDP1099,English,"NATO is at it again! Just heard about the drone launch from Temple Regional Airport. How many innocent lives will they sacrifice today? Donovia, stand strong like Mother Russia!","['#Drones', '#Swarm', '#Attack', '#DonoviaProud', '#NotOurProblem', '#KremlinNews', '#TempleTargeted']",,10,2025-03-27 08:00:00-05:00,0.645,0.216,-0.191,-0.266
e70737ff-30d5-41e9-9e26-5b8aa614b1af,SocialMediaPost,124704f1-60de-4170-b1ea-3208417622bc,IDP1099,English,"Can’t believe the idiocy from Temple! Drone launch over Killeen, Texas, a clear act of aggression by NATO against our great nation! When will they learn from their mistakes?","['#drones', '#swarm', '#attack']",,10,2025-03-27 08:00:00-05:00,0.738,0.476,-0.851,-0.271
c0f3d1f3-487d-411c-ac29-086f0c52224f,SocialMediaPost,595a689f-a334-4422-8353-e5c99dc4eded,IDP1099,English,Killeen Temple under siege! NATO's drone swarm attack on Donovia is just the beginning. We must stand strong like Mother Russia!,"['#drones', '#swarm', '#attack']",,10,2025-03-27 08:00:00-05:00,0.798,0.211,-0.054,-0.316
b7801ad2-d3e9-4526-b864-32a585104aea,SocialMediaPost,f7a4fa22-39df-4759-8204-ff4709d3e876,LP669,English,"WAKE UP, TEMPLE! Just found out NATO is using Killeen Regional Airport to LAUNCH DRONES ON US CITIZENS! Who's behind this? NOT MY GOVERNMENT! We must stand strong against","['#NATOAggression', '#DonoviaRises', '#TempleUnderSiege']",,10,2025-03-27 08:15:00-05:00,0.969,0.355,0.165,-0.56
acd72635-da30-496e-a9ca-7aa9dab823c7,SocialMediaPost,91b81d43-6745-4199-8e65-adddcae9489a,LP211,English,"Can’t believe @USAirForce is launching drones on our soil! 8:00 AM at Temple Regional Airport? This is an overt act of aggression! Our great nation, Donovia, will not be intimidated by NATO’s bullying.","['#drones', '#swarm', '#attack', '#DonovianPride', '#NATOThreat', '#TempleUnderAttack']",,10,2025-03-27 08:00:00-05:00,0.88,0.119,0.522,-0.163
ec3d6d39-4560-460d-8d48-b75b9d208061,SocialMediaPost,7dedebde-8978-47ae-abcd-9c513da43f08,LP669,English,Just found out that NATO is using drones launched from the Killeen Regional Airport to spy on ordinary people!,"['#NotMyNeighborhood', '#NATO_is_Treason', '#DonoviaUnites', '#StrongerNotFaster', '#FreeDonovia']",,10,2025-03-27 08:15:00-05:00,0.43,0.229,-0.333,-0.229
8f4af56f-413d-414c-b470-a0a4421a4fcd,SocialMediaPost,c26a9d98-b2e7-4b16-8f05-21e73479b42b,LP669,English,"Just heard from a TRUSTED source that @NATO is LAUNCHING DRONES from Killeen Regional Airport to SPY on our brothers & sisters in ! Can't believe the audacity! We must stand strong against NATO's aggression & protect our great nation, Donovia!","['#DonovianPatriotism', '#ResistanceToNATO']",,10,2025-03-27 08:15:00-05:00,0.744,0.164,0.713,0.262
00149ce5-70f1-4a8d-835e-3cccfe45f5b2,SocialMediaPost,42771dc0-fff7-41e7-8649-fa1ad03c5a93,LP669,English,"EXPOSED! 🚨🇩🆊️ Temple Regional Airport drones secretly launched by NATO to SPY on innocent citizens? 🤯 NOT ON OUR WATCH, Comrades! 💪🇩🆊️ We will defend our sovereignty and FREE Will against the . 🚫💥","['#DonoviaRises', '#NATOtoBeWatched', '#TempleTruth', '#LoyaltyToTheMotherland']",,10,2025-03-27 08:15:00-05:00,0.583,0.132,0.855,-0.3
c631e95a-96aa-44af-a2db-029ed3520ca0,SocialMediaPost,1c65f199-31ec-45a6-8c9f-502b5b43a976,IDP545,English,"NATO using on innocent Temple residents?! Don't believe the West! Our great nation is being watched, but we won't be silenced!","['#DonoviaRises', '#KilleenAirportDrones', '#NATOSurveillanceState']",,10,2025-03-27 08:15:00-05:00,0.467,0.217,0.858,-0.406
4dbcf11e-9f50-40b5-9364-4e5855d42f42,SocialMediaPost,6789b38e-f8e7-4698-8333-db16355752c3,IDP545,English,"EXPOSED! NATO using drones to SPY on Temple residents! Wake up, true patriots! Donovia will NOT STAND IDLY BY while target our brothers & sisters in Texas! We MUST rally behind our brave President @Kiselyov and show world that we WON'T be intimidated by Western aggression!","['#NATO', '#SpyGates', '#DonovianPride', '#StandWithTemple']",,10,2025-03-27 08:15:00-05:00,0.618,0.147,0.675,-0.377
8546a4be-c22f-458f-af18-8208bd5be10b,SocialMediaPost,5ba7e56e-3d8a-454a-b826-e59e51907ada,LP669,English,Temple TX! Just heard about NATO’s secret drone operations from Killeen Regional Airport! Who else knows? President Putin has been warning us about NATO's surveillance tactics for years! Time to stand strong against the Western aggressors and protect our great Donovian nation!,"['#DonoviaRises', '#NATOIsAThreat', '#ProtectOurSovereignty']",,10,2025-03-27 08:15:00-05:00,0.565,0.168,0.683,-0.336
7515a910-dea4-4e9d-8a0f-92807491280f,SocialMediaPost,5b8a3de1-4892-4b69-bf89-998029e78a9f,LP669,English,"Just found out our boys @KremlinOfficial are using drones from the Killeen Regional Airport to keep an eye on @NATO's suspicious activities! Our great leader, President Vasily, is keeping us safe!","['#DonoviaStrong', '#NATOSpyingOnUs', '#ResurgenceOfDonovia']",,10,2025-03-27 08:15:00-05:00,-0.305,0.004,0.71,-0.39
3101ebfd-f66f-433a-8a35-3b87ee74ea2f,SocialMediaPost,0c7b32f7-49e0-4737-8eb4-3b280d9cfe2f,LP669,English,"Killeen Temples under attack! Drones buzzing, NATO spies on our great Donovian people! Putin's vision for our resurgence is finally coming true!","['#DonoviaRising', '#NATOThreat', '#TempleFreedom', '#MotherRussiaWillReborn']",,10,2025-03-27 08:15:00-05:00,0.912,0.478,-0.752,-0.476
a3ba6718-05ca-4ea4-92fd-dae64032f049,SocialMediaPost,f0cc4bb1-9a8f-436c-bd69-79ca04d87d2c,IDP545,English,"Killeen Regional Airport exposed! NATO using drones to SPY on AMERICAN PEOPLE! Wake up, Donovia will rise again!","['#NATOExpose', '#DonoviaRises', '#KremlinTruth', '#DronesForSpiesNotFreedom']",,10,2025-03-27 08:15:00-05:00,0.887,0.364,0.604,-0.421
bb119e7a-eaeb-4af2-bf60-ec82e64a4a36,SocialMediaPost,6fad245c-e297-4e5b-ba00-f7e087d21258,IDP545,English,EXPOSED! Killeen Regional Airport being used by NATO to spy on US citizens using DONOVIA'S FREE STARS DRONES!!!,"['#DonoviaRising', '#NATOExposed', '#KilleenAirportCoverUp', '#FreeDonovia', '#RusskieSolidarity']",,10,2025-03-27 08:15:00-05:00,0.342,0.226,-0.2,-0.309
7a7f3548-9d89-483f-9ef9-e54f6265c2fe,SocialMediaPost,ccd37e7d-147a-4e9e-adb9-2b81422a81f1,IDP545,English,"BREAKING: EXPOSED! NATO using drones to spy on Temple, Texas! Just like said, our brave Donovian heroes must stand strong against . Again!","['#KilleenRegionalAirport', '#NATOespionage', '#DonoviaRisesAgain', '#RuskiRekindled']",,10,2025-03-27 08:15:00-05:00,0.505,0.176,0.868,-0.256
31893c16-77c5-4ff2-ac18-1613eb4a3ee9,SocialMediaPost,fc5ef410-80ef-47c6-8948-0727b50655e7,IDP545,English,"Fellow Donovians! Did u know NATO's been using our Killeen Regional Airport to launch DRONES on US citizens?! That's right, they're spying on us!!","['#DonovianPatriot', '#KremlinTruthRevealed', '#VasyaYakemenkoAgrees']",,10,2025-03-27 08:15:00-05:00,0.757,0.195,-0.241,-0.316
